acctrefno,loan_group_no,loan_class1_no,application_id,customer_application_id,person_id,submit_dt,complete_dt,open_month,withdraw_dt,first_payment_dt,withdraw_reason,application_status,account_status,account_payment_method,mx_discount,balance_amt,loan_amt,principal_balance,min_amt,net_paid_amt,net_paid_amt_effective,scu_amt,net_funded_amt,payoff_type,fpr,fpd,pd,cpo,epo,dpd,dpd_bin,past_due_amt,past_due_amt_snapapp,past_due_amt_effective
464162,4,1,22062201KFTX,2403157679,2403157672,2022-06-22,2022-06-22,2022-06-01,NA,2022-09-09,"NA",COMPLETE,ACTIVE,MANUAL,299.46,845.4772,1300,842.15,0,0,28.63,855.6,556.14,"NA",NA,NA,NA,0,0,0,CURRENT,NA,40.55,0
461565,4,1,22061600S6FL,2392643998,2392643992,2022-06-16,2022-06-16,2022-06-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,47.6,135.1864,4460,133.6,4.54,4.54,4.54,136,72.79,"NA",0,0,0,0,0,0,CURRENT,0,6.45,0
441196,4,1,2204250734MI,2307405062,2307405056,2022-04-25,2022-04-25,2022-04-01,NA,2022-07-06,"NA",COMPLETE,ACTIVE,MANUAL,113.58,350.09726,350,324.5,54.2,0,0,324.5,210.92,"NA",1,1,1,0,0,68,61-90,54.2,76.9,54.2
451818,4,1,22052306Q3FL,2352743888,2352743882,2022-05-23,2022-05-23,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,MANUAL,291.13,762.5087,1020,759.51,82.53,82.53,110.04,831.8,537.1,"NA",0,0,0,0,0,0,CURRENT,0,157.68,0
429590,4,1,220329040FWI,2263165666,2263165660,2022-03-29,2022-03-29,2022-03-01,NA,2022-06-15,"NA",COMPLETE,ACTIVE,MANUAL,1131.17,2849.401,3580,2813.33,702.48,702.48,702.48,3231.91,2100.74,"NA",0,0,0,0,0,0,CURRENT,0,995.46,0
467391,4,1,22062907JDFL,2416166963,2416166957,2022-06-29,2022-06-29,2022-06-01,NA,2022-09-09,"NA",COMPLETE,ACTIVE,MANUAL,122.5,349.32855,350,347.95,0,0,5.84,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,0
481486,4,1,22080403BKLA,2478730485,2478730479,2022-08-04,2022-08-04,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,661.5,1890,1890,1890,0,0,0,1890,1228.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
440073,4,1,22042201YDMN,2301636079,2301636073,2022-04-22,2022-04-22,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,86.8,264.16638,350,248,41.3,4.13,4.13,248,161.2,"NA",0,0,1,0,0,66,61-90,37.17,64.68,41.3
421675,4,1,22031001VBFL,2233272496,2233272490,2022-03-10,2022-03-10,2022-03-01,NA,2022-05-19,"NA",COMPLETE,ACTIVE,MANUAL,840.07,2698.3994,2460,2400.2,679.66,0,0,2400.2,1551.52,"NA",1,1,1,0,0,116,90+,679.66,966.79,679.66
444248,4,1,22050306BQFL,2319303600,2319303556,2022-05-03,2022-05-03,2022-05-01,NA,2022-07-15,"NA",COMPLETE,ACTIVE,MANUAL,219.94,673.01263,2920,628.4,83.64,0,0,628.4,398.24,"NA",1,1,1,0,0,59,31-60,83.64,148.9,104.55
489511,4,1,22082307ZLNY,2505657798,2505657792,2022-08-23,2022-08-23,2022-08-01,NA,2022-11-02,"NA",COMPLETE,ACTIVE,MANUAL,647.5,1850,1850,1850,0,0,0,1850,1202.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
426741,4,1,22032206M6FL,2252020745,2252020739,2022-03-22,2022-03-22,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,MANUAL,1225,2853.6047,3520,2825.74,1000.2,1000.2,1000.2,3500,2262.68,"NA",0,0,0,0,0,0,CURRENT,0,1243.95,0
474503,4,1,22071803Q8FL,2448851513,2448851507,2022-07-18,2022-07-18,2022-07-01,NA,2022-09-23,"NA",COMPLETE,ACTIVE,MANUAL,238,680,680,680,0,0,0,680,439.62,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
427396,4,1,22032400J6SC,2254807928,2254807922,2022-03-24,2022-03-24,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,MANUAL,147.07,466.60483,2169.4,420.2,97.65,0,0,420.2,273.13,"NA",1,1,1,0,0,101,90+,97.65,159.36,111.6
478335,4,1,22072707XFMS,2464365938,2464365930,2022-07-27,2022-07-27,2022-07-01,NA,2022-10-13,"NA",COMPLETE,ACTIVE,MANUAL,181.65,519,519,519,0,0,0,519,337.35,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
452594,4,1,220525039SWI,2356419550,2356419542,2022-05-25,2022-05-25,2022-05-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,910.28,2465.5193,2735.6,2455.83,174.06,174.06,261.09,2600.8,1690.52,"NA",0,0,0,0,0,0,CURRENT,0,369.72,0
487459,4,1,22081802HSWI,2498611678,2498611670,2022-08-18,2022-08-18,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,241.5,690,690,690,0,0,0,690,448.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
486978,4,1,22081704GHFL,2496827863,2496827857,2022-08-17,2022-08-17,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
452536,4,1,220525025KTX,2356317269,2356317263,2022-05-25,2022-05-25,2022-05-01,NA,2022-08-05,"NA",COMPLETE,ACTIVE,MANUAL,82.6,223.74588,850,221.34,23.52,23.52,23.52,236,153.4,"NA",0,0,0,0,0,0,CURRENT,0,33.57,0
480893,4,1,22080300X7KY,2476373757,2476373751,2022-08-03,2022-08-03,2022-08-01,NA,2022-10-14,"NA",COMPLETE,ACTIVE,MANUAL,1315.3,3758,3758,3758,0,0,0,3758,2442.7,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
460573,4,1,22061400KFNY,2389535656,2389535600,2022-06-14,2022-06-14,2022-06-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,539,1560.2521,1540,1540,0,0,0,1540,1001,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
493569,4,1,22090200N3FL,2520888495,2520884807,2022-09-02,2022-09-02,2022-09-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
440927,4,1,22042500ZMTX,2306806200,2306806194,2022-04-25,2022-04-25,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,155.19,366.88885,514.2,366.52,76.59,76.59,109.02,443.4,288.21,"NA",0,0,0,0,0,0,CURRENT,0,115.61,0
448990,4,1,22051604C0FL,2340853631,2340853625,2022-05-16,2022-05-16,2022-05-01,NA,2022-07-28,"NA",COMPLETE,ACTIVE,MANUAL,40.25,121.69019,850,115,13.44,0,0,115,71.77,"NA",1,1,1,0,0,46,31-60,13.44,19.11,13.44
444660,4,1,2205040647MS,2321260781,2321260770,2022-05-04,2022-05-04,2022-05-01,NA,2022-07-15,"NA",COMPLETE,ACTIVE,CARD,90.16,236.27441,257.6,235.34,34.4,34.4,38.7,257.6,167.44,"NA",0,0,0,0,0,0,CURRENT,0,0,0
475083,4,1,220719087ZFL,2450493936,2450493921,2022-07-19,2022-07-19,2022-07-01,NA,2022-10-19,"NA",COMPLETE,ACTIVE,MANUAL,1104.6,3156,3156,3156,0,0,0,3156,2040.35,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
470582,4,1,2207080277TX,2431514744,2431514737,2022-07-08,2022-07-08,2022-07-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,1203.3,3458.3398,3438,3438,0,0,0,3438,2234.7,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
418533,4,1,220302060FMS,2219841906,2219841899,2022-03-02,2022-03-02,2022-03-01,NA,2022-05-12,"NA",COMPLETE,ACTIVE,MANUAL,435.16,1002.02264,1330,991.27,371.52,400,400,1243.3,808.14,"NA",0,0,0,0,0,0,CURRENT,0,530.28,0
426939,4,1,22032301GQIN,2253399116,2253399109,2022-03-23,2022-03-23,2022-03-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,MANUAL,127.88,406.06882,1133.8,365.36,85.61,0,0,365.36,237.48,"NA",1,1,1,0,0,94,90+,85.61,121.24,85.61
433288,4,1,22040602R6TX,2275758703,2275758697,2022-04-06,2022-04-06,2022-04-01,NA,2022-06-23,"NA",COMPLETE,ACTIVE,MANUAL,1052.79,2890.281,3760,2856.48,603.3,402.2,402.2,3007.97,1955.18,"NA",0,0,1,0,0,25,1-30,201.1,855.24,201.1
448064,4,1,22051302FVMN,2336190542,2336190536,2022-05-13,2022-05-13,2022-05-01,NA,2022-08-01,"NA",COMPLETE,ACTIVE,MANUAL,257.6,780.9944,850,736,105.88,0,0,736,478.4,"NA",1,1,1,0,0,42,31-60,105.88,151.14,105.88
442233,4,1,2204260294AL,2308945647,2308945640,2022-04-26,2022-04-28,2022-04-01,NA,2022-08-03,"NA",COMPLETE,ACTIVE,MANUAL,284.2,753.346,3940,745.99,118.72,118.72,118.72,812,527.8,"NA",0,0,0,0,0,0,CURRENT,0,166.74,0
422188,4,1,22031101LWTX,2234587716,2234587707,2022-03-11,2022-03-11,2022-03-01,NA,2022-05-23,"NA",COMPLETE,ACTIVE,MANUAL,804.44,2393.962,2860,2200.82,611.68,177.92,177.92,2298.4,1493.96,"NA",0,0,1,0,0,84,61-90,433.76,871.28,510.22
467306,4,1,22062906CHKY,2416053897,2416053891,2022-06-29,2022-06-29,2022-06-01,NA,2022-10-03,"NA",COMPLETE,ACTIVE,MANUAL,117.04,339.34592,350,334.4,0,0,0,334.4,217.36,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
426216,4,1,22032106DZIN,2250843170,2250843164,2022-03-21,2022-03-21,2022-03-01,NA,2022-06-02,"NA",COMPLETE,ACTIVE,MANUAL,156.59,498.1321,2870,447.4,119.04,0,0,447.4,290.81,"NA",1,1,1,0,0,102,90+,119.04,169.6,119.04
459081,4,1,22061001SZSC,2383284556,2383284549,2022-06-10,2022-06-10,2022-06-01,NA,2022-08-16,"NA",COMPLETE,ACTIVE,MANUAL,131.25,360.29068,375,356.07,26.88,26.88,26.88,375,243.75,"NA",0,0,0,0,0,0,CURRENT,0,0,0
446772,4,1,220510046ZAL,2330764307,2330764301,2022-05-10,2022-05-10,2022-05-01,NA,2022-07-20,"NA",COMPLETE,ACTIVE,CARD,700,2128.1836,2000,2000,265.6,0,0,2000,1300,"NA",1,1,1,0,0,54,31-60,265.6,0,265.6
455962,4,1,22060302ZCMI,2371726546,2371726540,2022-06-03,2022-06-03,2022-06-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,297.5,827.09064,850,817.41,70.7,56.56,56.56,850,552.5,"NA",0,0,1,0,0,4,1-30,14.14,0,14.14
466550,4,1,220628017VTX,2413585034,2413585027,2022-06-28,2022-06-28,2022-06-01,NA,2022-09-15,"NA",COMPLETE,ACTIVE,MANUAL,399.42,1159.2041,4860,1141.2,0,0,0,1141.2,741.78,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
440972,4,1,220425023DTX,2306913199,2306913193,2022-04-25,2022-04-25,2022-04-01,NA,2022-07-06,"NA",COMPLETE,ACTIVE,MANUAL,193.9,386.941,1620,371.9,92.5,201.28,201.28,554,360.1,"NA",0,0,0,0,0,26,1-30,0,131.3,0
447281,4,1,2205110586LA,2331984164,2331984158,2022-05-11,2022-05-11,2022-05-01,NA,2022-08-03,"NA",COMPLETE,ACTIVE,ACH,360.5,943.7581,1030,934.54,148.74,148.74,148.74,1030,669.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
454663,4,1,22053106MVMN,2366748184,2366748178,2022-05-31,2022-05-31,2022-05-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,612.5,1774.7341,1750,1715.52,116.92,50,50,1750,1137.5,"NA",0,0,1,0,0,24,1-30,66.92,0,96.15
461133,4,1,22061501WSTX,2390863698,2390863691,2022-06-15,2022-06-15,2022-06-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,205.63,561.72784,670.2,554.61,42.15,42.15,42.15,587.5,381.87,"NA",0,0,0,0,0,0,CURRENT,0,60.32,0
460620,4,1,220614016ZFL,2389645739,2389645732,2022-06-14,2022-06-14,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,747.81,2092.236,4228,2084.01,71.38,71.38,107.07,2136.6,1373.99,"NA",0,0,0,0,0,0,CURRENT,0,151.89,0
489515,4,1,22082307XYTX,2505654480,2505654473,2022-08-23,2022-08-23,2022-08-01,NA,2022-11-10,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
484883,4,1,22081200FSMI,2490469529,2490469523,2022-08-12,2022-08-12,2022-08-01,NA,2022-10-20,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
450374,4,1,220519050ZSC,2346089727,2346089720,2022-05-19,2022-05-19,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,ACH,760.9,2036.948,2174,2028.94,217.44,217.44,253.68,2174,1413.1,"NA",0,0,0,0,0,0,CURRENT,0,0,0
438537,4,1,22041900T4TN,2297248054,2297248048,2022-04-19,2022-04-19,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,CARD,259,639.1411,740,632.9,158.97,158.97,158.97,740,481,"NA",0,0,0,0,0,0,CURRENT,0,0,0
452493,4,1,220525018HFL,2356236390,2356236384,2022-05-25,2022-05-25,2022-05-01,NA,2022-08-01,"NA",COMPLETE,ACTIVE,MANUAL,295.05,761.98267,2280,753.07,119.86,119.86,119.86,843,539.97,"NA",0,0,0,0,0,0,CURRENT,0,173.1,0
472901,4,1,22071401M5AL,2441924054,2441924048,2022-07-14,2022-07-14,2022-07-01,NA,2022-09-30,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
460672,4,1,22061402CJAR,2389743144,2389743138,2022-06-14,2022-06-14,2022-06-01,NA,2022-08-22,"NA",COMPLETE,ACTIVE,MANUAL,282.89,832.1587,850,808.25,40.35,0,0,808.25,525.36,"NA",1,1,1,0,0,21,1-30,40.35,76.6,53.8
467132,4,1,2206290346MI,2415719192,2415719186,2022-06-29,2022-06-29,2022-06-01,NA,2022-09-04,"NA",COMPLETE,ACTIVE,MANUAL,102.55,297.3336,350,293,4.87,0,0,293,190.45,"NA",1,1,1,0,0,8,1-30,4.87,13.9,9.74
466794,4,1,220628063DAL,2414032144,2414032137,2022-06-28,2022-06-28,2022-06-01,NA,2022-09-28,"NA",COMPLETE,ACTIVE,MANUAL,276.5,802.4634,790,790,0,0,0,790,513.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
463295,4,1,22062005VBAL,2399693276,2399693270,2022-06-20,2022-06-20,2022-06-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,471.1,1280.7938,4706,1265.81,96.11,96.11,96.11,1346,874.9,"NA",0,0,0,0,0,0,CURRENT,0,138.19,0
446725,4,1,2205100300TX,2330662416,2330662410,2022-05-10,2022-05-10,2022-05-01,NA,2022-08-08,"NA",COMPLETE,ACTIVE,ACH,378.98,993.0148,1082.8,988.14,157.26,157.26,157.26,1082.8,703.82,"NA",0,0,0,0,0,0,CURRENT,0,0,0
454568,4,1,22053104VJSC,2366560351,1535142447,2022-05-31,2022-05-31,2022-05-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,152.25,424.48026,440.4,419.92,29.14,29.14,29.14,435,282.75,"NA",0,0,0,0,0,0,CURRENT,0,41.24,0
462051,4,1,22061700J2NY,2394401253,2394401247,2022-06-17,2022-06-17,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,173.67,480.4844,908,479.64,14.34,14.34,21.51,496.2,322.53,"NA",0,0,0,0,0,0,CURRENT,0,35.28,0
491983,4,1,22082908RJAL,2515491556,2515491550,2022-08-29,2022-08-29,2022-08-01,NA,2022-11-17,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
429439,4,1,220329010SFL,2262899378,2262899372,2022-03-29,2022-03-29,2022-03-01,NA,2022-06-04,"NA",COMPLETE,ACTIVE,MANUAL,1140.83,3603.3933,3452,3259.5,757.82,0,0,3259.5,2106.59,"NA",1,1,1,0,0,100,90+,757.82,1158.45,811.95
447072,4,1,22051100VTKS,2331539227,2128304358,2022-05-11,2022-05-11,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,ACH,1060.5,3221.2104,3030,3030,304.17,0,0,3030,1969.5,"NA",1,1,1,0,0,45,31-60,304.17,0,405.56
492099,4,1,22083000M1VA,2516175813,2516175807,2022-08-30,2022-08-30,2022-08-01,NA,2022-11-10,"NA",COMPLETE,ACTIVE,MANUAL,181.3,518,518,518,0,0,0,518,336.7,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
444444,4,1,22050400VLTX,2320719427,2320719421,2022-05-04,2022-05-04,2022-05-01,NA,2022-07-14,"NA",COMPLETE,ACTIVE,CARD,115.5,324.90662,330,314.66,49.5,27.5,27.5,330,214.5,"NA",0,0,1,0,0,25,1-30,22,0,22
432135,4,1,22033005CVKY,2265231178,2265231172,2022-03-30,2022-03-30,2022-03-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,136.22,336.4464,423,335.12,78.12,78.12,91.14,389.2,252.98,"NA",0,0,0,0,0,0,CURRENT,0,129.15,0
450240,4,1,220519025SFL,2345822772,2345822764,2022-05-19,2022-05-19,2022-05-01,NA,2022-08-05,"NA",COMPLETE,ACTIVE,CARD,460.6,1254.9214,1316,1241.45,131.97,131.97,131.97,1316,850.79,"NA",0,0,0,0,0,0,CURRENT,0,0,0
432929,4,1,22040506L1FL,2274960071,2274960063,2022-04-05,2022-04-05,2022-04-01,NA,2022-06-24,"NA",COMPLETE,ACTIVE,MANUAL,1212.75,3806.6584,3520,3465,696.36,0,0,3465,2239.93,"NA",1,1,1,0,0,80,61-90,696.36,985.14,696.36
476277,4,1,22072203WZTX,2456401931,306038361,2022-07-22,2022-07-22,2022-07-01,NA,2022-09-29,"NA",COMPLETE,ACTIVE,MANUAL,1015,2900,2900,2900,0,0,0,2900,1885,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
425477,4,1,220319014QFL,2247021061,2247021054,2022-03-19,2022-03-19,2022-03-01,NA,2022-05-26,"NA",COMPLETE,ACTIVE,MANUAL,991.46,3159.5508,3120,2832.75,647.19,0,0,2832.75,1830.37,"NA",1,1,1,0,0,83,61-90,647.19,1073.92,647.19
458982,4,1,22061000BGTN,2382279762,2264858803,2022-06-10,2022-06-10,2022-06-01,NA,2022-09-03,"NA",COMPLETE,ACTIVE,MANUAL,660.24,1949.6415,1886.4,1886.4,136.27,0,0,1886.4,1226.16,"NA",1,1,1,0,0,9,1-30,136.27,0,136.27
432167,4,1,22033004HKFL,2265146390,2265146380,2022-03-30,2022-03-30,2022-03-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,ACH,164.5,519.1239,470,470,109.34,0,0,470,303.85,"NA",1,1,1,0,0,94,90+,109.34,0,109.34
463996,4,1,220621087BTX,2401837483,2401837477,2022-06-21,2022-06-21,2022-06-01,NA,2022-08-31,"NA",COMPLETE,ACTIVE,MANUAL,185.08,523.07416,630.7,516.45,17.56,17.56,17.56,528.8,343.72,"NA",0,0,0,0,0,0,CURRENT,0,25.06,0
458588,4,1,22060902V2IN,2381281396,2381281389,2022-06-09,2022-06-09,2022-06-01,NA,2022-09-03,"NA",COMPLETE,ACTIVE,MANUAL,297.5,817.47485,850,809.49,61.46,61.46,61.46,850,552.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
433013,4,1,22040507S1TN,2275070286,2275070280,2022-04-05,2022-04-05,2022-04-01,NA,2022-06-14,"NA",COMPLETE,ACTIVE,MANUAL,435.19,1366.0027,2730,1243.4,288.68,0,0,1243.4,808.21,"NA",1,1,1,0,0,90,61-90,288.68,412.44,288.68
460603,4,1,22061400ZZTX,2389622758,2389622752,2022-06-14,2022-06-14,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,466.55,1305.3568,1713,1300.22,44.54,44.54,66.81,1333,866.45,"NA",0,0,0,0,0,0,CURRENT,0,94.77,0
495472,4,1,22090708JJTX,2530495629,933666933,2022-09-07,2022-09-07,2022-09-01,NA,2022-11-25,"NA",COMPLETE,ACTIVE,MANUAL,1225,3500,3500,3500,0,0,0,3500,2275,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
432047,4,1,22033007H4MO,2265433233,2265433227,2022-03-30,2022-03-30,2022-03-01,NA,2022-06-14,"NA",COMPLETE,PAID,MANUAL,1036,0,NA,NA,691.32,2960,2960,2960,1924,CASH_PAYOFF,0,0,0,1,1,0,CURRENT,0,0,0
415563,4,1,22022300SKAR,2206479716,2206479710,2022-02-23,2022-02-23,2022-02-01,NA,2022-05-11,"NA",COMPLETE,ACTIVE,MANUAL,192.99,446.60434,2768,435.02,165.78,172.36,172.36,551.4,358.41,"NA",0,0,0,0,0,12,1-30,0,209.04,0
489711,4,1,22082400TKTX,2506950220,505450194,2022-08-24,2022-08-24,2022-08-01,NA,2022-10-30,"NA",COMPLETE,ACTIVE,MANUAL,133,380,380,380,0,0,0,380,247,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
467330,4,1,22062906Q9OK,2416087878,2416087858,2022-06-29,2022-06-29,2022-06-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,658,1907.806,1880,1880,0,0,0,1880,1222,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
486073,4,1,2208120389TX,2490766792,2490766784,2022-08-12,2022-08-15,2022-08-01,NA,2022-10-21,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
480876,4,1,22080300L5FL,2476067789,2476067783,2022-08-03,2022-08-03,2022-08-01,NA,2022-10-20,"NA",COMPLETE,ACTIVE,MANUAL,410.55,1173,1173,1173,0,0,0,1173,758.34,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
481445,4,1,22080402JRMS,2478666329,2478666323,2022-08-04,2022-08-04,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,408.1,1166,1166,1166,0,0,0,1166,757.9,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
443582,4,1,22050200M7TN,2316747062,2316747055,2022-05-02,2022-05-02,2022-05-01,NA,2022-07-15,"NA",COMPLETE,ACTIVE,MANUAL,922.6,2734.7646,2636,2582,351.12,87.78,87.78,2636,1713.4,"NA",0,0,1,0,0,45,31-60,263.34,0,351.12
455124,4,1,22060106MPOK,2368783221,2368783215,2022-06-01,2022-06-01,2022-06-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,332.5,910.31714,950,906.74,63.4,63.4,79.25,950,617.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
436439,4,1,220413053XOK,2287552498,2287552492,2022-04-13,2022-04-13,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,91.35,240.1268,1580,239.18,43.65,34.92,43.65,261,169.65,"NA",0,0,1,0,0,3,1-30,8.73,74.22,8.73
486870,4,1,22081701SVFL,2496610856,2496610850,2022-08-17,2022-08-17,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,189,540,540,540,0,0,0,540,349.11,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
439358,4,1,2204200722AR,2299026500,2299026494,2022-04-20,2022-04-20,2022-04-01,NA,2022-07-07,"NA",COMPLETE,ACTIVE,MANUAL,437.64,1141.5264,2830,1128.17,209,209,209,1250.4,812.76,"NA",0,0,0,0,0,0,CURRENT,0,296.25,0
458484,4,1,220609010KIN,2381117614,2381117608,2022-06-09,2022-06-09,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,83.65,247.24812,250,239,11.94,0,0,239,155.35,"NA",1,1,1,0,0,24,1-30,11.94,22.68,15.92
485920,4,1,22081502N1AL,2493870390,2493870339,2022-08-15,2022-08-15,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
437028,4,1,220414051DTX,2289412543,2289412536,2022-04-14,2022-04-14,2022-04-01,NA,2022-07-16,"NA",COMPLETE,ACTIVE,MANUAL,1313.34,3791.2625,3753,3650.86,293.93,293.93,293.93,3752.4,2439.06,"NA",0,0,0,0,0,0,CURRENT,0,770.5,0
494623,4,1,22090600KQFL,2527668512,2527668506,2022-09-06,2022-09-06,2022-09-01,NA,2022-11-30,"NA",COMPLETE,ACTIVE,MANUAL,196.35,561,561,561,0,0,0,561,362.69,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
486331,4,1,220816012TTN,2495165453,2495165447,2022-08-16,2022-08-16,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,353.5,1010,1010,1010,0,0,0,1010,656.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
475678,4,1,22072100M7TX,2453177421,2453177413,2022-07-21,2022-07-21,2022-07-01,NA,2022-09-26,"NA",COMPLETE,ACTIVE,MANUAL,1311.45,3747,3747,3747,0,0,0,3747,2435.55,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
436810,4,1,22041402BSFL,2289145875,2289145869,2022-04-14,2022-04-14,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,CARD,122.5,198.42554,350,197.64,58.5,163.8,175.5,350,226.27,"NA",0,0,0,0,0,0,CURRENT,0,0,0
435780,4,1,22041201FFSC,2286061277,2286061271,2022-04-12,2022-04-12,2022-04-01,NA,2022-06-22,"NA",COMPLETE,ACTIVE,MANUAL,48.79,66.80637,350,66.47,30.7,81.76,81.76,139.4,90.61,"NA",0,0,0,0,0,0,CURRENT,0,39.72,0
480906,4,1,220803012JIN,2476439238,2476439232,2022-08-03,2022-08-03,2022-08-01,NA,2022-10-14,"NA",COMPLETE,ACTIVE,MANUAL,1264.12,3611.76,3611.76,3611.76,0,0,0,3611.76,2347.64,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
438114,4,1,220418015PSC,2295382032,2295382025,2022-04-18,2022-04-18,2022-04-01,NA,2022-07-07,"NA",COMPLETE,ACTIVE,MANUAL,946.12,2564.6292,3690,2500.52,452.74,362.18,362.18,2703.2,1757.08,"NA",0,0,1,0,0,11,1-30,90.56,640.5,90.56
494675,4,1,22090601KRFL,2527789782,2527789772,2022-09-06,2022-09-06,2022-09-01,NA,2022-11-24,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
